date_p,prec,temp,val_calc_ngf
1970-01-01,4.06774193548387,4.0258064516129,93.1428571428571
1970-02-01,4.35,1.425,97.05
1970-03-01,2.70967741935484,4.74838709677419,99.4714285714286
1970-04-01,4.14333333333333,10.4966666666667,98.0333333333333
1970-05-01,1.10967741935484,15.4709677419355,96.05
1970-06-01,2.31333333333333,17.9833333333333,93.45
1970-07-01,2.3,17.9161290322581,90.4166666666667
1970-08-01,2.90322580645161,16.3838709677419,88.4
1970-09-01,1.44666666666667,13.8966666666667,86.9333333333333
1970-10-01,1.00645161290323,9.07741935483871,85.8666666666667
1970-11-01,2.96333333333333,6.46,85.6
1970-12-01,0.535483870967742,-1.60322580645161,87.5166666666667
1971-01-01,2.13548387096774,4.43870967741935,87.09
1971-02-01,0.953571428571428,1.32142857142857,89.4025
1971-03-01,0.929032258064516,8.03870967741936,91.284
1971-04-01,1.02666666666667,12.62,90.6525
1971-05-01,2.66774193548387,15.4387096774194,89.324
1971-06-01,3.17,17.2133333333333,89.055
1971-07-01,2.0741935483871,18.8935483870968,86.93
1971-08-01,1.58064516129032,16.3645161290323,84.168
1971-09-01,1.88333333333333,12.4566666666667,82.5775
1971-10-01,0.832258064516129,6.73548387096774,81.765
1971-11-01,2.48666666666667,3.32,82.302
1971-12-01,0.751612903225806,4.14193548387097,86.07
1972-01-01,2.84838709677419,2.8258064516129,88.3390322580645
1972-02-01,0.810344827586207,4.48620689655172,90.3489655172414
1972-03-01,2.34838709677419,9.58387096774194,91.7035483870968
1972-04-01,1.34666666666667,9.54333333333333,91.461
1972-05-01,2.34838709677419,12.7709677419355,89.9445161290323
1972-06-01,3.16,16.0133333333333,87.5066666666667
1972-07-01,5.55161290322581,18.6870967741935,86.4074193548387
1972-08-01,1.34516129032258,14.5064516129032,88.6293548387097
1972-09-01,0.08,10.5533333333333,91.128
1972-10-01,2.40645161290323,7.64838709677419,91.4035483870968
1972-11-01,2.61,4.95,91.1576666666667
1972-12-01,0.380645161290323,0.4,93.5525806451613
1973-01-01,2.83870967741935,2.3258064516129,93.1532258064516
1973-02-01,1.26785714285714,3.01785714285714,93.2089285714286
1973-03-01,1.01612903225806,5.84193548387097,93.728064516129
1973-04-01,2.08333333333333,10.5866666666667,92.6243333333333
1973-05-01,1.74516129032258,15.7516129032258,93.2135483870968
1973-06-01,0.963333333333333,19.85,91.9673333333333
1973-07-01,2.11935483870968,18.1322580645161,88.2793548387097
1973-08-01,1.21290322580645,19.7,85.6741935483871
1973-09-01,2.66333333333333,12.1233333333333,84.0293333333333
1973-10-01,2.42258064516129,7.53870967741935,84.7467741935484
1973-11-01,2.20666666666667,1.75333333333333,87.2313333333333
1973-12-01,2.88709677419355,5.28387096774194,89.6390322580645
1974-01-01,2.05806451612903,5.83225806451613,92.2167741935484
1974-02-01,1.85357142857143,3.57857142857143,93.5871428571429
1974-03-01,1.39354838709677,11.3548387096774,93.9144827586207
1974-04-01,1.22333333333333,9.41666666666667,93.8588888888889
1974-05-01,1.01290322580645,14.8677419354839,91.6738709677419
1974-06-01,3.15,16.9066666666667,88.13
1974-07-01,2.13225806451613,18.1225806451613,85.9796774193548
1974-08-01,1.66451612903226,16.641935483871,84.519
1974-09-01,4.56333333333333,8.53666666666667,83.1652
1974-10-01,4.08064516129032,6.69677419354839,85.37
1974-11-01,3.54,6.85,90.2936666666667
1974-12-01,1.48709677419355,6.53870967741935,93.0641935483871
1975-01-01,2.26774193548387,5.03548387096774,94.0977419354839
1975-02-01,1.55357142857143,5.45357142857143,94.7321428571429
1975-03-01,2.79677419354839,4.19677419354839,94.4303225806452
1975-04-01,1.75333333333333,12.3833333333333,94.0296666666667
1975-05-01,1.61612903225806,14.4193548387097,92.7783870967742
1975-06-01,1.77333333333333,18.1966666666667,90.3772413793103
1975-07-01,2.25806451612903,20.4806451612903,89.0255555555556
1975-08-01,2.12903225806452,16.4870967741936,86.1693548387097
1975-09-01,2.7,12.0366666666667,84.6953333333333
1975-10-01,1.59677419354839,6.97741935483871,84.3983870967742
1975-11-01,1.93666666666667,2.78333333333333,85
1975-12-01,1.19677419354839,4.0741935483871,87.931935483871
1976-01-01,1.89354838709677,1.2258064516129,89.481935483871
1976-02-01,0.996551724137931,4.81724137931034,90.1710344827586
1976-03-01,1.3,7.80322580645161,90.8538709677419
1976-04-01,0.686666666666667,12.2666666666667,89.8093333333333
1976-05-01,0.783870967741935,15.9451612903226,86.9848387096774
1976-06-01,0.896666666666667,23.5933333333333,84.0053333333333
1976-07-01,0.951612903225806,18.241935483871,81.6954166666667
1976-08-01,2.11612903225806,15.4612903225806,79.638275862069
1976-09-01,1.87,14.1366666666667,78.6043333333334
1976-10-01,3.20645161290323,8.24193548387097,78.316
1976-11-01,3.57,3.89666666666667,80.3820689655172
1976-12-01,2.06774193548387,0.92258064516129,84.2767741935484
1977-01-01,4.84516129032258,5.71935483870968,87.2936666666667
1977-02-01,1.15714285714286,7.98928571428571,90.3228571428572
1977-03-01,2.51290322580645,5.81612903225807,93.6670967741935
1977-04-01,2.68,11.18,93.5766666666667
1977-05-01,2.97741935483871,15.4129032258065,92.7723333333333
1977-06-01,0.96,17.95,90.5443333333333
1977-07-01,3.93548387096774,16.7516129032258,87.0012903225807
1977-08-01,0.709677419354839,14.3806451612903,85.0868965517241
1977-09-01,1.42,12.13,84.0355172413793
1977-10-01,2.86774193548387,10.3354838709677,83.096
1977-11-01,1.76666666666667,3.27,84.1103333333333
1977-12-01,1.80645161290323,3.85161290322581,86.8829032258065
1978-01-01,3.75161290322581,0.925806451612903,89.3242105263158
1978-02-01,3.41785714285714,6.99285714285714,94.2983333333333
1978-03-01,2.88064516129032,6.61612903225807,95.6661290322581
1978-04-01,3.49666666666667,10.88,97.3693333333333
