date_p,prec,temp,val_calc_ngf
1970-05-01,0.948387096774193,14.1129032258065,69.34
1970-06-01,2.32,15.78,70.0666666666667
1970-07-01,1.5258064516129,16.0064516129032,69.555
1970-08-01,2.06451612903226,14.8709677419355,68.54
1970-09-01,1.63333333333333,13.5166666666667,67.42
1970-10-01,1.85806451612903,9.04193548387097,66.365
1970-11-01,2.42333333333333,5.91,65.245
1970-12-01,0.409677419354839,-0.993548387096774,64.335
1971-01-01,2.30322580645161,4.33225806451613,63.77
1971-02-01,1.42857142857143,1.71071428571429,63.39
1971-03-01,0.841935483870968,6.05161290322581,63.23
1971-04-01,1.03,10.7733333333333,63.135
1971-05-01,2.19677419354839,12.9193548387097,62.9
1971-06-01,3.40333333333333,15.65,62.61
1971-07-01,2.24838709677419,16.4451612903226,62.28
1971-08-01,1.55806451612903,15.1354838709677,62.04
1971-09-01,0.886666666666667,12.2366666666667,61.815
1971-10-01,1.38064516129032,7.15483870967742,61.57
1971-11-01,2.44666666666667,4.25666666666667,61.32
1971-12-01,1.48387096774194,3.6258064516129,61.085
1972-01-01,2.49032258064516,2.56774193548387,60.985
1972-02-01,1.08965517241379,2.86551724137931,60.985
1972-03-01,2.99032258064516,8.80967741935484,61.185
1972-04-01,1.71333333333333,8.74333333333333,61.7033333333333
1972-05-01,3.33870967741935,11.3096774193548,61.96
1972-06-01,1.01666666666667,13.7066666666667,61.975
1972-07-01,1.42903225806452,16.058064516129,61.81
1972-08-01,1.56774193548387,13.4967741935484,61.505
1972-09-01,0.28,9.68666666666667,61.205
1972-10-01,2.11290322580645,7.79677419354839,60.81
1972-11-01,4.07,5.08333333333333,60.5566666666667
1972-12-01,0.209677419354839,1.15483870967742,60.67
1973-01-01,2.3258064516129,2.9741935483871,61.11
1973-02-01,0.578571428571429,3.26785714285714,61.525
1973-03-01,0.929032258064516,5.75161290322581,62.155
1973-04-01,2.56,8.77666666666667,62.735
1973-05-01,1.86451612903226,13.4354838709677,62.8733333333333
1973-06-01,1.38333333333333,17.59,62.845
1973-07-01,1.12258064516129,16.4516129032258,62.67
1973-08-01,1.1,16.941935483871,62.205
1973-09-01,4.24666666666667,10.9433333333333,61.7
1973-10-01,1.61290322580645,7.19354838709677,61.16
1973-11-01,1.68333333333333,2.66666666666667,60.795
1973-12-01,1.78387096774194,4.35806451612903,60.53
1974-01-01,3.09677419354839,5.46451612903226,60.4775
1974-02-01,1.56071428571429,3.03928571428571,60.995
1974-03-01,0.735483870967742,8.91612903225806,61.805
1974-04-01,0.993333333333333,8.45666666666667,62.47
1974-05-01,1.32258064516129,12.8774193548387,62.975
1974-06-01,3.48666666666667,15.3,63.0566666666667
1974-07-01,1.62258064516129,15.5741935483871,61.512815328612
1974-08-01,3.46129032258065,14.6290322580645,62.3
1974-09-01,5.17333333333333,8.18333333333333,61.94
1974-10-01,5.41935483870968,6.77096774193548,61.85
1974-11-01,3.41666666666667,6.67333333333333,62.685
1974-12-01,2.4,6.86129032258065,64.5766666666667
1975-01-01,2.49677419354839,4.46451612903226,66.995
1975-02-01,1.46071428571429,4.51428571428571,68.49
1975-03-01,3.86451612903226,3.93548387096774,69.325
1975-04-01,1.58,10.52,69.49
1975-05-01,0.719354838709677,12.5354838709677,69.5766666666667
1975-06-01,3.24,15.5733333333333,69.21
1975-07-01,0.925806451612903,18.958064516129,68.21
1975-08-01,3.3741935483871,15.0354838709677,67
1975-09-01,2.59666666666667,11.1333333333333,66.035
1975-10-01,1.98387096774194,5.94838709677419,65.285
1975-11-01,2.62333333333333,2.32666666666667,64.63
1975-12-01,1.01935483870968,4.86451612903226,64.0933333333333
1976-01-01,2.18387096774194,0.754838709677419,63.82
1976-02-01,0.748275862068965,4.1,63.685
1976-03-01,0.729032258064516,5.90967741935484,63.62
1976-04-01,0.336666666666667,11.0566666666667,63.595
1976-05-01,0.390322580645161,14.3,63.425
1976-06-01,0.496666666666667,21.97,62.955
1976-07-01,0.432258064516129,17.3451612903226,62.43
1976-08-01,2.70645161290323,14.8774193548387,62.055
1976-09-01,2.92333333333333,12.9933333333333,61.6
1976-10-01,1.71612903225806,7.36129032258065,61.285
1976-11-01,3.23666666666667,3.01,60.955
1976-12-01,2.26774193548387,0.409677419354839,60.7
1977-01-01,2.72903225806452,4.62903225806452,60.578
1977-02-01,1.67857142857143,6.84642857142857,60.5975
1977-03-01,1.92903225806452,4.99677419354839,60.825
1977-04-01,3.15,9.33333333333333,61.224
1977-05-01,2.84516129032258,12.958064516129,61.605
1977-06-01,1.77,15.2966666666667,61.8125
1977-07-01,1.08064516129032,14.8967741935484,61.92
1977-08-01,0.82258064516129,13,61.76
1977-09-01,1.58333333333333,11.11,61.362
1977-10-01,4.32258064516129,9.33225806451613,60.9225
1977-11-01,2.62333333333333,3.00333333333333,60.645
1977-12-01,2.14516129032258,3.58064516129032,60.634
1978-01-01,2.96451612903226,0.454838709677419,61.035
1978-02-01,1.95357142857143,6.025,61.9375
1978-03-01,2.99677419354839,5.54516129032258,63.144
1978-04-01,2.89333333333333,10.1166666666667,64.745
1978-05-01,0.809677419354839,14.1322580645161,65.965
1978-06-01,3.12666666666667,13.2133333333333,66.242
1978-07-01,0.748387096774194,16.0645161290323,66.0625
1978-08-01,0.525806451612903,13.5483870967742,65.6475
1978-09-01,1.61666666666667,10.89,64.958
1978-10-01,0.290322580645161,7.96774193548387,64.22
1978-11-01,3.03666666666667,1.90666666666667,63.655
1978-12-01,3.22903225806452,-1.56774193548387,63.112
1979-01-01,2.19677419354839,-0.116129032258065,62.745
1979-02-01,3.22142857142857,3.30357142857143,63
1979-03-01,1.9741935483871,6.94193548387097,64.22
1979-04-01,2.91666666666667,9.31666666666667,65.8975
1979-05-01,3.41290322580645,13.5806451612903,66.7075
1979-06-01,0.626666666666667,15.1566666666667,66.88
1979-07-01,1.9,16.0806451612903,66.5225
1979-08-01,0.841935483870968,13.6838709677419,65.868
1979-09-01,1.54333333333333,11.88,65.1466666666667
1979-10-01,4.05161290322581,6.20967741935484,64.46
1979-11-01,4.73333333333333,6.41333333333333,63.918
1979-12-01,1.68709677419355,-0.270967741935484,63.8975
1980-01-01,2.8,4.44838709677419,64.63
1980-02-01,2.30344827586207,3.69310344827586,66.178
1980-03-01,2.71935483870968,7.3741935483871,67.6575
1980-04-01,1.32,10.1633333333333,68.2725
1980-05-01,1.62258064516129,13.4838709677419,68.598
1980-06-01,6.31333333333333,13.0366666666667,68.295
1980-07-01,1.17096774193548,17.1645161290323,67.7766666666667
1980-08-01,1.7741935483871,14.9741935483871,67.3189751821936
1980-09-01,3.95333333333333,9.67333333333333,66.81
1980-10-01,1.57096774193548,5.45806451612903,66.45
1980-11-01,3.45666666666667,2.94666666666667,65.9425
1980-12-01,2.78387096774194,3.33225806451613,65.645
1981-01-01,0.909677419354839,2.09032258064516,66.626
1981-02-01,4.24285714285714,6.10714285714286,68.9325
1981-03-01,0.925806451612903,8.84516129032258,69.936
1981-04-01,2.82,10.38,70.3475
1981-05-01,1.75161290322581,13.6032258064516,70.2725
1981-06-01,3.45333333333333,14.4233333333333,69.518
1981-07-01,1.13548387096774,15.9709677419355,68.49
1981-08-01,2.77741935483871,14.641935483871,67.4925
1981-09-01,4.52,9.33666666666667,66.5575
1981-10-01,3.18387096774194,7.04193548387097,65.8
1981-11-01,3.73666666666667,1.32666666666667,66.525
1981-12-01,2.19032258064516,0.167741935483871,67.35
1982-01-01,1.26774193548387,3.22258064516129,69.86
1982-02-01,2.35714285714286,4.5,71.68
1982-03-01,1.5741935483871,7.00967741935484,71.85
1982-04-01,1.9,10.43,70.96
1982-05-01,2.73548387096774,16.1483870967742,70.3945812561556
1982-06-01,1.14333333333333,17.2966666666667,69.16
1982-07-01,2.96129032258065,16.5935483870968,68.34
1982-08-01,1.43870967741935,15.2354838709677,67.44
1982-09-01,4.34333333333333,10.3166666666667,66.53
1982-10-01,3.3741935483871,7.96129032258065,65.74
1982-11-01,4.46,3.07,65.08
1982-12-01,2.2,4.64193548387097,66.24
1983-01-01,2.97741935483871,0.919354838709677,67.54
1983-02-01,2.28928571428571,5.21428571428571,69.29
1983-03-01,3.54516129032258,6.21290322580645,72.155
1983-04-01,3.45666666666667,9.61666666666667,72.23
1983-05-01,1.3741935483871,14.2838709677419,72.14
1983-06-01,2.11666666666667,18.8933333333333,71.97
1983-07-01,0.916129032258065,18.4258064516129,71.14
1983-08-01,2.6,13.9612903225806,70.13
1983-09-01,2.17,11.32,68.96
1983-10-01,1.42903225806452,4.81612903225807,67.58
1983-11-01,1.91666666666667,3.60333333333333,66.57
1983-12-01,4.27741935483871,3.76129032258064,65.36
1984-01-01,3.0741935483871,2.54838709677419,64.82
1984-02-01,1.03793103448276,2.9,65.7725
1984-03-01,1.77096774193548,6.96129032258065,66.8225
1984-04-01,2.34333333333333,8.94333333333333,67.0975
1984-05-01,1.55483870967742,13.0193548387097,66.99
1984-06-01,1.85,15.26,65.3343539041926
1984-07-01,1.71935483870968,17.4032258064516,65.3598195907456
1984-08-01,5.41935483870968,13.5290322580645,65.1375
1984-09-01,4.31666666666667,10.7333333333333,64.5975
1984-10-01,3.59354838709677,8.78064516129032,64.435
1984-11-01,1.67,4.37,65.4957417341833
1984-12-01,2.10645161290323,-3.66451612903226,65.5179464929114
1985-01-01,0.948387096774193,0.187096774193548,65.5353587413426
1985-02-01,2.63928571428571,2.86785714285714,65.5480980607775
1985-03-01,2.77096774193548,8.01612903225806,65.5562840325168
1985-04-01,2.75333333333333,11.0066666666667,65.5600362378607
1985-05-01,2.25483870967742,13.2161290322581,65.55947425811
1985-06-01,1.15,16.38,65.554717674565
1985-07-01,3.00322580645161,14.7903225806452,65.5458860685264
1985-08-01,1.14516129032258,14.3741935483871,65.5330990212945
1985-09-01,0.856666666666667,10.8733333333333,66.71
1985-10-01,1.78064516129032,2.34193548387097,65.75
1985-11-01,2.13,6.18666666666667,64.83
1985-12-01,3.30645161290323,2.45161290322581,65.4447880464457
1986-01-01,0.287096774193548,-2.96451612903226,64
1986-02-01,3.45357142857143,3.67142857142857,64.13
1986-03-01,4.23225806451613,5.16774193548387,64.2966666666667
1986-04-01,1.12,11.6866666666667,65.0633333333333
1986-05-01,1.40322580645161,14.6612903225806,66.9325
1986-06-01,1.00666666666667,16.41,67.45
1986-07-01,1.99677419354839,15.041935483871,67.0775
1986-08-01,1.95483870967742,10.7548387096774,66.54
1986-09-01,4.38333333333333,11.3933333333333,65.135
1986-10-01,3.63870967741935,7.58709677419355,64.542
1986-11-01,3.83,4.59333333333333,64.1725
1986-12-01,1.52903225806452,-2.07741935483871,64.2425
1987-01-01,2.6258064516129,1.13548387096774,65.978
1987-02-01,3.49285714285714,2.41071428571429,67.2625
1987-03-01,1.34838709677419,10.0129032258065,67.6066666666667
1987-04-01,2.76333333333333,9.46,68.646
1987-05-01,4.24838709677419,12.7354838709677,69.2175
1987-06-01,3.51333333333333,16.2266666666667,68.9075
1987-07-01,2.80322580645161,16.0193548387097,68.276
1987-08-01,1.03870967741936,14.7451612903226,67.61
1987-09-01,4.26333333333333,10.3366666666667,66.94
1987-10-01,3.41935483870968,5.85806451612903,66.585
1987-11-01,0.923333333333333,3.17666666666667,66.7775
1987-12-01,4.98387096774194,5.76774193548387,67.33
1988-01-01,4.00645161290323,3.73225806451613,70.2805201235474
1988-02-01,3.88965517241379,5.77241379310345,72.95
1988-03-01,1.03548387096774,8.15483870967742,73.0581837168021
1988-04-01,2.08333333333333,12.7166666666667,73.6466666666667
1988-05-01,0.470967741935484,13.6677419354839,73.12
1988-06-01,4.22333333333333,15.0533333333333,71.2133333333333
1988-07-01,1.95483870967742,15.9387096774194,70.2133333333333
1988-08-01,3.3258064516129,13.1225806451613,67.984393161796
1988-09-01,3.01333333333333,10.7366666666667,67.396
1988-10-01,1.85806451612903,5.05161290322581,66.365
1988-11-01,2.03,6.68333333333333,65.7275
