date_p,Peff,val_calc_ngf
1991-09-01,0.07261861176666667,50.58
1991-10-01,0.48983417241935484,50.15
1991-11-01,1.1532123991666665,49.635
1991-12-01,1.0494129687419353,49.12
1992-01-01,0.19461349603225808,48.54
1992-02-01,0.659162009310345,47.84
1992-03-01,1.400098318,47.54
1992-04-01,0.6281404126666666,47.01
1992-05-01,0.5555924661290322,46.84
1992-06-01,0.48730833409999996,46.66
1992-07-01,0.35989356096774194,46.42
1992-08-01,0.4929559253548387,46.165
1992-09-01,0.9435326293333333,45.91
1992-10-01,1.6524545506451611,46.73
1992-11-01,2.4155427524333333,47.55
1992-12-01,1.8392255634193548,48.37
1993-01-01,2.5827600958064516,50.36
1993-02-01,0.3030445215714286,52.35
1993-03-01,0.07105324387096774,53.465
1993-04-01,1.2596153559666667,54.58
1993-05-01,1.2503420776451615,55.105000000000004
1993-06-01,1.6182297002000001,55.63
1993-07-01,0.5662649502903225,56.38
1993-08-01,0.01473786258064516,57.13
1993-09-01,0.8169767578666666,57.175
1993-10-01,0.9590109948387098,57.22
1993-11-01,0.5119911766666667,57.05
1993-12-01,4.211942910322581,56.88
1994-01-01,2.952342587870968,60.38
1994-02-01,1.6082039140357143,63.88
1994-03-01,1.0275083088709678,64.71000000000001
1994-04-01,2.3470579323333336,65.54
1994-05-01,1.9001727151612904,66.48
1994-06-01,0.7287546076666666,67.42
1994-07-01,0.6591652955806452,67.67
1994-08-01,0.7919195641935484,67.92
1994-09-01,0.6137580346666667,67.695
1994-10-01,0.4986876726129032,67.47
1994-11-01,1.0245423261333333,67.10499999999999
1994-12-01,2.279780407548387,66.74
1995-01-01,4.2054009677419355,70.29499999999999
1995-02-01,3.736654436785714,73.85
1995-03-01,2.3235155100000005,75.875
1995-04-01,1.1585996194666668,77.9
1995-05-01,0.4057780799987097,77.69
1995-06-01,0.10617736813333334,77.08
1995-07-01,0.24242237230000002,76.11500000000001
1995-08-01,0.06281927096774194,75.15
1995-09-01,0.3430191247,74.17
1995-10-01,0.0686700093548387,73.1
1995-11-01,0.052828211166666666,71.7
1995-12-01,0.5569847957387097,70.86
1996-01-01,0.2736298522580645,69.51
1996-02-01,1.3682974131034484,67.81
1996-03-01,0.48243090383548387,66.65
1996-04-01,0.09577411333333334,65.74
1996-05-01,0.6501702618064517,64.17
1996-06-01,0.049398213333333336,63.08
1996-07-01,0.03533875819354839,61.95
1996-08-01,0.018373892677419356,60.95
1996-09-01,0.0549329272,59.95
1996-10-01,0.08442740032258064,58.84
1996-11-01,1.4115559338233334,57.59
1996-12-01,1.2467166412903226,56.88
1997-01-01,0.22093491612903224,55.88
1997-02-01,2.0669909232142856,55.01
1997-03-01,0.10497353483870966,54.31
1997-04-01,0.12680468766666667,53.47
1997-05-01,0.4828837171290323,52.9
1997-06-01,1.6295861636666666,52.09
1997-07-01,0.1800209464516129,52.62
1997-08-01,0.8046059891354839,51.980000000000004
1997-09-01,0.12712146966666668,51.34
1997-10-01,0.3197190409677419,50.7
1997-11-01,0.5608991696666668,50.1
1997-12-01,2.273466179032258,49.49
1998-01-01,2.113655246774193,49.66
1998-02-01,0.20060545999999999,51.7
1998-03-01,0.7033933209677419,51.34
1998-04-01,1.8096439442333332,51.47
1998-05-01,0.23263581480645162,52.13
1998-06-01,0.9375819120000001,52.31
1998-07-01,0.16539556416129034,53.34
1998-08-01,0.08300405580645162,53.47
1998-09-01,0.9088717442,53.68
1998-10-01,2.9579192367741935,53.76
1998-11-01,1.4194073483333334,55.1
1998-12-01,2.4812009777419357,56.63
1999-01-01,2.682355352580645,57.77
1999-02-01,1.9138443850000002,60.55
1999-03-01,1.1589648003870967,61.97
1999-04-01,1.0713554956666667,63.35
1999-05-01,0.6950187921290324,64.19
1999-06-01,0.4824150205,64.54
1999-07-01,0.028897100216129033,64.6
1999-08-01,0.7735027301935484,64.1
1999-09-01,0.8805762026666667,63.69
1999-10-01,0.7490391038709677,62.99
1999-11-01,0.9140151355333334,62.49
1999-12-01,6.595288323548386,61.54
2000-01-01,0.7737554630322581,65.06
2000-02-01,2.6746957651724133,64.69
2000-03-01,0.7826107410967742,65.35
2000-04-01,1.7941542299,65.67
2000-05-01,1.037936526129032,67.04
2000-06-01,0.2581511908333333,67.95
2000-07-01,0.8857827948387097,68.1
2000-08-01,0.17764192232258064,68.27
2000-09-01,0.4178377072,67.92
2000-10-01,2.4384830159354838,67.79
2000-11-01,4.2060721509,70.7
2000-12-01,2.9553103261290325,72.36
2001-01-01,3.346859535483871,74.92
2001-02-01,1.5023497564285715,78.17
2001-03-01,5.355923250645161,78.92
2001-04-01,2.7190622653333336,82.35
2001-05-01,0.5484502612903226,83.13
2001-06-01,0.19512889273333336,82.83
2001-07-01,0.12872230648387098,82.49
2001-08-01,0.402257667516129,80.72
2001-09-01,0.7564572533533334,79.4
2001-10-01,0.6603600071612904,78.47
2001-11-01,1.6270078718999998,76.67
2001-12-01,1.3539342090322581,75.92
2002-01-01,1.3441685040967741,75.25
2002-02-01,3.6307035410714286,74.58
2002-03-01,1.6314991203225806,75.79
2002-04-01,0.139397776,76.31
2002-05-01,0.633040879032258,76.58
2002-06-01,0.6751417446666667,76.11
2002-07-01,0.6358373990322581,75.67
2002-08-01,0.27751869970967746,74.08
2002-09-01,0.22444228533333332,73.24
2002-10-01,0.4223603510322581,72.27
2002-11-01,1.9398094883333334,71.22
2002-12-01,3.023168977251613,70.49
2003-01-01,2.478129002870968,70.72
2003-02-01,1.2655081428571429,70.13
2003-03-01,0.4806196393548387,69.9
2003-04-01,0.3362252296666667,69.67
2003-05-01,0.6102200571612902,69.22
2003-06-01,0.40441213133333337,68.77
2003-07-01,0.1844214435483871,68.47
2003-08-01,0.010503022258064517,67.08
2003-09-01,0.0201956006,66.42
2003-10-01,0.2369679213154839,65.01
2003-11-01,0.50351628606,64.2
2003-12-01,0.7921813425806451,63.39
2004-01-01,2.5839246793548387,62.47
2004-02-01,0.19251395551724138,61.51
2004-03-01,0.7481482974193548,60.3
2004-04-01,0.9103214121,59.27
2004-05-01,0.5423490838709677,59.02
2004-06-01,0.0406964326,58.09
2004-07-01,0.3600128341935484,56.98
2004-08-01,0.4971395287096774,56.31
2004-09-01,0.0403652164,55.42
2004-10-01,0.4968073734516129,54.87
2004-11-01,0.6579189346666666,53.94
2004-12-01,1.4416807857096774,53.23
2005-01-01,1.2605078393548386,52.94
2005-02-01,0.7399005213214286,52.17
2005-03-01,0.830447774548387,51.79
2005-04-01,1.0067348779333334,51.55
2005-05-01,0.9791423957419355,51.23
2005-06-01,0.178877952,50.94
2005-07-01,0.4911079761935484,50.72
2005-08-01,0.1151371612903226,50.41
2005-09-01,0.05735514248333333,50.19
2005-10-01,0.7039856037741935,49.88
2005-11-01,0.6433964840333334,49.45
2005-12-01,1.3687392323225807,49.24
2006-01-01,0.8763616453548387,48.72
2006-02-01,1.7868948222499998,48.44
2006-03-01,2.067960300322581,49.55
2006-04-01,0.4771801580000001,49.63
2006-05-01,0.7250152217419354,50.1
2006-06-01,0.42481953899999997,50.6
2006-07-01,0.25065849193548384,50.91
2006-08-01,0.37928780096774195,51.065
2006-09-01,0.039005677999999995,51.22
2006-10-01,0.3831160335483871,51.02
2006-11-01,0.6133276867686667,50.98
2006-12-01,1.4874307645161289,52.12
2007-01-01,0.768921719032258,51.88
2007-02-01,2.20897096,53.45
2007-03-01,1.46830371,54.94
2007-04-01,0.013505224000000001,55.37
2007-05-01,0.2900429470967742,56.04
2007-06-01,0.6344969273333334,56.74
2007-07-01,1.5005112029032257,57.44
2007-08-01,0.34252779161290325,57.4
2007-09-01,0.42048378189999996,56.9675
2007-10-01,0.4357629548387097,56.535
2007-11-01,0.6201834480666667,55.74
2007-12-01,1.8995008812903225,55.84
2008-01-01,1.0737356507741938,55.94
2008-02-01,0.7284680062068966,56.19
2008-03-01,3.4377304727741933,56.52
2008-04-01,0.6782140164,56.7
2008-05-01,0.9871523838709677,58.87
2008-06-01,0.07630100666666667,59.84
2008-07-01,0.22138635503225806,60.16
2008-08-01,0.22148869936129034,60.082499999999996
2008-09-01,0.10226482676666665,60.004999999999995
2008-10-01,0.5425560144193549,59.55
2008-11-01,1.0164734497699999,58.94
2008-12-01,1.0375183848387097,59.2
2009-01-01,1.2998605538709678,58.91
2009-02-01,1.0256223336428572,58.67
2009-03-01,0.6647319332258065,58.44
2009-04-01,0.9490615346666667,58.45
2009-05-01,0.35645387683870966,58.48
2009-06-01,0.4250995269,58.17
2009-07-01,0.1848119979354839,57.76
2009-08-01,0.01824324935483871,56.99
2009-09-01,0.015364815666666668,56.3
2009-10-01,0.14117018535483872,55.74
2009-11-01,1.4276669033999998,55.25583333333333
2009-12-01,2.069242570967742,55.06903225806451
2010-01-01,1.2929839070967744,54.41677419354839
2010-02-01,3.421801277142857,54.333928571428565
2010-03-01,0.9957764103225807,54.48258064516129
2010-04-01,0.42090168833333336,54.665
2010-05-01,0.20322876741935483,54.63548387096775
2010-06-01,0.291921941,54.84433333333333
2010-07-01,0.015703685161290323,54.979677419354836
2010-08-01,0.18277938487096773,54.857741935483865
2010-09-01,0.24254255958999998,54.47933333333333
2010-10-01,0.839047942451613,54.240645161290324
2010-11-01,2.138245067933333,54.183
2010-12-01,1.5439236537096772,53.958064516129035
2011-01-01,2.0916845003225806,54.20193548387097
2011-02-01,1.2092212978571428,54.041071428571435
2011-03-01,0.5425680796774194,53.98451612903226
2011-04-01,0.07863843,54.087333333333326
2011-05-01,0.04337901935483871,54.16935483870968
2011-06-01,0.14707230673333335,54.114000000000004
2011-07-01,0.09531745451612902,53.81548387096774
2011-08-01,0.9717205265870967,53.44
2011-09-01,1.3175644999999998,53.388333333333335
2011-10-01,0.25914887487096777,52.56290322580645
2011-11-01,0.3202240580333333,51.81033333333333
2011-12-01,4.424749155806451,53.369677419354836
2012-01-01,1.4908615129032257,54.832258064516125
2012-02-01,0.634624184448276,54.256551724137935
2012-03-01,0.7772343087096775,54.37483870967741
2012-04-01,1.3287117769999999,54.56366666666667
2012-05-01,0.3248792274193549,55.153225806451616
2012-06-01,0.6937037460666667,55.07166666666667
2012-07-01,0.6741790370967742,55.15806451612904
2012-08-01,0.24515239648387097,54.88
2012-09-01,0.23929107166666666,54.40433333333333
2012-10-01,1.7260126845903225,54.2758064516129
2012-11-01,1.0324237198566666,54.20033333333333
2012-12-01,4.067845893870968,54.5558064516129
2013-01-01,1.705737218,56.836129032258064
2013-02-01,1.464959521357143,57.589642857142856
2013-03-01,1.0368453891935485,58.42258064516129
2013-04-01,0.539324557,59.36266666666666
2013-05-01,0.931425018064516,60.115483870967736
2013-06-01,0.23553818946666666,60.580666666666666
2013-07-01,0.3039025877419355,60.62612903225807
2013-08-01,0.2034221176129032,60.45483870967742
2013-09-01,0.36397551543333334,59.98066666666667
2013-10-01,0.5806935026129032,59.4341935483871
2013-11-01,2.1164282590166668,59.48733333333333
2013-12-01,1.4637194490322583,58.65935483870968
2014-01-01,2.4622800902580644,58.77451612903226
2014-02-01,2.2822193010714287,60.12464285714286
2014-03-01,0.8093008803225806,60.68483870967742
2014-04-01,0.6680960673,61.04266666666667
2014-05-01,1.5670787412903227,61.73096774193549
2014-06-01,0.4998416643333333,62.01133333333333
